,usage_kwh,timestamp
6383,5.0625,2022-03-08T11:45:00
6384,10.609375,2022-03-08T12:00:00
6385,5.375,2022-03-08T12:15:00
6386,10.28125,2022-03-08T12:30:00
6387,5.015625,2022-03-08T12:45:00
6388,10.734375,2022-03-08T13:00:00
6389,5.109375,2022-03-08T13:15:00
6390,10.109375,2022-03-08T13:30:00
6391,5.546875,2022-03-08T13:45:00
6392,10.5625,2022-03-08T14:00:00
6393,5.21875,2022-03-08T14:15:00
6394,10.578125,2022-03-08T14:30:00
6395,5.25,2022-03-08T14:45:00
6396,11.046875,2022-03-08T15:00:00
6397,5.75,2022-03-08T15:15:00
6398,11.1875,2022-03-08T15:30:00
6399,5.609375,2022-03-08T15:45:00
6400,11.328125,2022-03-08T16:00:00
6401,5.765625,2022-03-08T16:15:00
6402,10.625,2022-03-08T16:30:00
6403,6.484375,2022-03-08T16:45:00
6404,11.59375,2022-03-08T17:00:00
6405,6.59375,2022-03-08T17:15:00
6406,12.578125,2022-03-08T17:30:00
6407,6.65625,2022-03-08T17:45:00
6408,12.265625,2022-03-08T18:00:00
6409,6.5625,2022-03-08T18:15:00
6410,12.703125,2022-03-08T18:30:00
6411,6.6875,2022-03-08T18:45:00
6412,8.296875,2022-03-08T19:00:00
6413,3.375,2022-03-08T19:15:00
6414,5.65625,2022-03-08T19:30:00
6415,3.21875,2022-03-08T19:45:00
6416,5.40625,2022-03-08T20:00:00
6417,3.046875,2022-03-08T20:15:00
6418,5.640625,2022-03-08T20:30:00
6419,3.125,2022-03-08T20:45:00
6420,5.546875,2022-03-08T21:00:00
6421,3.125,2022-03-08T21:15:00
6422,5.765625,2022-03-08T21:30:00
6423,3.171875,2022-03-08T21:45:00
6424,5.640625,2022-03-08T22:00:00
6425,3.265625,2022-03-08T22:15:00
6426,5.6875,2022-03-08T22:30:00
6427,3.109375,2022-03-08T22:45:00
6428,5.71875,2022-03-08T23:00:00
6429,3.28125,2022-03-08T23:15:00
6430,6.015625,2022-03-08T23:30:00
6431,3.015625,2022-03-08T23:45:00
6432,5.875,2022-03-09T00:00:00
6433,3.046875,2022-03-09T00:15:00
6434,6.046875,2022-03-09T00:30:00
6435,3.0625,2022-03-09T00:45:00
6436,5.890625,2022-03-09T01:00:00
6437,3.15625,2022-03-09T01:15:00
6438,5.953125,2022-03-09T01:30:00
6439,3.28125,2022-03-09T01:45:00
6440,5.703125,2022-03-09T02:00:00
6441,3.09375,2022-03-09T02:15:00
6442,6.046875,2022-03-09T02:30:00
6443,3.46875,2022-03-09T02:45:00
6444,6.34375,2022-03-09T03:00:00
6445,3.71875,2022-03-09T03:15:00
6446,6.46875,2022-03-09T03:30:00
6447,3.421875,2022-03-09T03:45:00
6448,6.28125,2022-03-09T04:00:00
6449,3.625,2022-03-09T04:15:00
6450,6.453125,2022-03-09T04:30:00
6451,3.5,2022-03-09T04:45:00
6452,6.453125,2022-03-09T05:00:00
6453,3.296875,2022-03-09T05:15:00
6454,6.640625,2022-03-09T05:30:00
6455,3.453125,2022-03-09T05:45:00
6456,10.8125,2022-03-09T06:00:00
6457,6.75,2022-03-09T06:15:00
6458,12.890625,2022-03-09T06:30:00
6459,5.71875,2022-03-09T06:45:00
6460,11.0625,2022-03-09T07:00:00
6461,5.625,2022-03-09T07:15:00
6462,11.15625,2022-03-09T07:30:00
6463,5.421875,2022-03-09T07:45:00
6464,11.3125,2022-03-09T08:00:00
6465,5.609375,2022-03-09T08:15:00
6466,11.03125,2022-03-09T08:30:00
6467,5.625,2022-03-09T08:45:00
6468,11.21875,2022-03-09T09:00:00
6469,5.140625,2022-03-09T09:15:00
6470,10.421875,2022-03-09T09:30:00
6471,5.03125,2022-03-09T09:45:00
6472,10.375,2022-03-09T10:00:00
6473,5.203125,2022-03-09T10:15:00
6474,10.765625,2022-03-09T10:30:00
6475,5.046875,2022-03-09T10:45:00
6476,10.09375,2022-03-09T11:00:00
6477,4.90625,2022-03-09T11:15:00
6478,10.296875,2022-03-09T11:30:00
6479,4.96875,2022-03-09T11:45:00
6480,10.265625,2022-03-09T12:00:00
6481,5.28125,2022-03-09T12:15:00
6482,10.25,2022-03-09T12:30:00
6483,5.125,2022-03-09T12:45:00
6484,10.359375,2022-03-09T13:00:00
6485,4.90625,2022-03-09T13:15:00
6486,10.359375,2022-03-09T13:30:00
6487,5.59375,2022-03-09T13:45:00
6488,10.609375,2022-03-09T14:00:00
6489,5.5,2022-03-09T14:15:00
6490,10.75,2022-03-09T14:30:00
6491,5.34375,2022-03-09T14:45:00
6492,11.453125,2022-03-09T15:00:00
6493,5.75,2022-03-09T15:15:00
6494,11.625,2022-03-09T15:30:00
6495,5.734375,2022-03-09T15:45:00
6496,11.796875,2022-03-09T16:00:00
6497,6.09375,2022-03-09T16:15:00
6498,11.65625,2022-03-09T16:30:00
6499,5.859375,2022-03-09T16:45:00
6500,11.140625,2022-03-09T17:00:00
6501,6.28125,2022-03-09T17:15:00
6502,12.96875,2022-03-09T17:30:00
6503,6.265625,2022-03-09T17:45:00
6504,12.953125,2022-03-09T18:00:00
6505,6.125,2022-03-09T18:15:00
6506,12.578125,2022-03-09T18:30:00
6507,6.3125,2022-03-09T18:45:00
6508,8.078125,2022-03-09T19:00:00
6509,3.28125,2022-03-09T19:15:00
6510,5.359375,2022-03-09T19:30:00
6511,3.046875,2022-03-09T19:45:00
6512,5.75,2022-03-09T20:00:00
6513,2.9375,2022-03-09T20:15:00
6514,5.765625,2022-03-09T20:30:00
6515,3.0,2022-03-09T20:45:00
6516,5.515625,2022-03-09T21:00:00
6517,3.015625,2022-03-09T21:15:00
6518,5.453125,2022-03-09T21:30:00
6519,3.171875,2022-03-09T21:45:00
6520,5.53125,2022-03-09T22:00:00
6521,2.90625,2022-03-09T22:15:00
6522,5.84375,2022-03-09T22:30:00
6523,3.015625,2022-03-09T22:45:00
6524,5.546875,2022-03-09T23:00:00
6525,3.109375,2022-03-09T23:15:00
6526,6.078125,2022-03-09T23:30:00
6527,3.078125,2022-03-09T23:45:00
6528,5.828125,2022-03-10T00:00:00
6529,2.921875,2022-03-10T00:15:00
6530,5.828125,2022-03-10T00:30:00
6531,2.953125,2022-03-10T00:45:00
6532,5.96875,2022-03-10T01:00:00
6533,3.578125,2022-03-10T01:15:00
6534,5.90625,2022-03-10T01:30:00
6535,3.5625,2022-03-10T01:45:00
6536,6.328125,2022-03-10T02:00:00
6537,3.421875,2022-03-10T02:15:00
6538,6.125,2022-03-10T02:30:00
6539,3.125,2022-03-10T02:45:00
6540,6.53125,2022-03-10T03:00:00
6541,3.59375,2022-03-10T03:15:00
6542,6.5625,2022-03-10T03:30:00
6543,3.6875,2022-03-10T03:45:00
6544,6.265625,2022-03-10T04:00:00
6545,3.5625,2022-03-10T04:15:00
6546,6.546875,2022-03-10T04:30:00
6547,3.3125,2022-03-10T04:45:00
6548,6.328125,2022-03-10T05:00:00
6549,3.53125,2022-03-10T05:15:00
6550,6.28125,2022-03-10T05:30:00
6551,3.25,2022-03-10T05:45:00
6552,11.03125,2022-03-10T06:00:00
6553,6.203125,2022-03-10T06:15:00
6554,12.34375,2022-03-10T06:30:00
6555,6.203125,2022-03-10T06:45:00
6556,11.796875,2022-03-10T07:00:00
6557,5.90625,2022-03-10T07:15:00
6558,10.90625,2022-03-10T07:30:00
6559,5.921875,2022-03-10T07:45:00
6560,11.25,2022-03-10T08:00:00
6561,5.375,2022-03-10T08:15:00
6562,10.765625,2022-03-10T08:30:00
6563,5.90625,2022-03-10T08:45:00
6564,10.828125,2022-03-10T09:00:00
6565,5.765625,2022-03-10T09:15:00
6566,10.859375,2022-03-10T09:30:00
6567,5.59375,2022-03-10T09:45:00
6568,10.296875,2022-03-10T10:00:00
6569,5.59375,2022-03-10T10:15:00
6570,10.0,2022-03-10T10:30:00
6571,5.453125,2022-03-10T10:45:00
6572,9.75,2022-03-10T11:00:00
6573,5.0625,2022-03-10T11:15:00
6574,10.1875,2022-03-10T11:30:00
6575,5.34375,2022-03-10T11:45:00
6576,10.5625,2022-03-10T12:00:00
6577,5.46875,2022-03-10T12:15:00
6578,9.53125,2022-03-10T12:30:00
6579,5.421875,2022-03-10T12:45:00
6580,10.328125,2022-03-10T13:00:00
6581,5.359375,2022-03-10T13:15:00
6582,10.59375,2022-03-10T13:30:00
6583,5.609375,2022-03-10T13:45:00
6584,10.84375,2022-03-10T14:00:00
6585,5.890625,2022-03-10T14:15:00
6586,11.4375,2022-03-10T14:30:00
6587,5.84375,2022-03-10T14:45:00
6588,11.203125,2022-03-10T15:00:00
6589,5.703125,2022-03-10T15:15:00
6590,11.171875,2022-03-10T15:30:00
6591,6.125,2022-03-10T15:45:00
6592,11.703125,2022-03-10T16:00:00
6593,6.03125,2022-03-10T16:15:00
6594,11.5,2022-03-10T16:30:00
6595,5.921875,2022-03-10T16:45:00
6596,11.28125,2022-03-10T17:00:00
6597,6.421875,2022-03-10T17:15:00
6598,12.703125,2022-03-10T17:30:00
6599,6.375,2022-03-10T17:45:00
6600,12.921875,2022-03-10T18:00:00
6601,6.8125,2022-03-10T18:15:00
6602,12.8125,2022-03-10T18:30:00
6603,6.28125,2022-03-10T18:45:00
6604,7.6875,2022-03-10T19:00:00
6605,3.078125,2022-03-10T19:15:00
6606,5.328125,2022-03-10T19:30:00
6607,2.515625,2022-03-10T19:45:00
6608,5.296875,2022-03-10T20:00:00
6609,2.734375,2022-03-10T20:15:00
6610,5.296875,2022-03-10T20:30:00
6611,2.71875,2022-03-10T20:45:00
6612,5.171875,2022-03-10T21:00:00
6613,2.84375,2022-03-10T21:15:00
6614,5.5,2022-03-10T21:30:00
6615,2.875,2022-03-10T21:45:00
6616,5.796875,2022-03-10T22:00:00
6617,3.015625,2022-03-10T22:15:00
6618,5.8125,2022-03-10T22:30:00
6619,3.078125,2022-03-10T22:45:00
6620,5.953125,2022-03-10T23:00:00
6621,3.078125,2022-03-10T23:15:00
6622,5.765625,2022-03-10T23:30:00
6623,3.203125,2022-03-10T23:45:00
6624,5.71875,2022-03-11T00:00:00
6625,3.3125,2022-03-11T00:15:00
6626,6.03125,2022-03-11T00:30:00
6627,3.015625,2022-03-11T00:45:00
6628,5.90625,2022-03-11T01:00:00
6629,3.03125,2022-03-11T01:15:00
6630,5.953125,2022-03-11T01:30:00
6631,3.28125,2022-03-11T01:45:00
6632,5.84375,2022-03-11T02:00:00
6633,3.25,2022-03-11T02:15:00
6634,6.046875,2022-03-11T02:30:00
6635,3.125,2022-03-11T02:45:00
6636,6.578125,2022-03-11T03:00:00
6637,3.484375,2022-03-11T03:15:00
6638,6.328125,2022-03-11T03:30:00
6639,3.3125,2022-03-11T03:45:00
6640,6.453125,2022-03-11T04:00:00
6641,3.453125,2022-03-11T04:15:00
6642,6.109375,2022-03-11T04:30:00
6643,3.375,2022-03-11T04:45:00
6644,6.171875,2022-03-11T05:00:00
6645,3.1875,2022-03-11T05:15:00
6646,6.25,2022-03-11T05:30:00
6647,3.359375,2022-03-11T05:45:00
6648,10.59375,2022-03-11T06:00:00
6649,6.59375,2022-03-11T06:15:00
6650,11.765625,2022-03-11T06:30:00
6651,6.09375,2022-03-11T06:45:00
6652,11.140625,2022-03-11T07:00:00
6653,5.53125,2022-03-11T07:15:00
6654,10.8125,2022-03-11T07:30:00
6655,5.421875,2022-03-11T07:45:00
6656,10.03125,2022-03-11T08:00:00
6657,5.09375,2022-03-11T08:15:00
6658,9.5625,2022-03-11T08:30:00
6659,4.953125,2022-03-11T08:45:00
6660,9.796875,2022-03-11T09:00:00
6661,5.046875,2022-03-11T09:15:00
6662,10.078125,2022-03-11T09:30:00
6663,5.0625,2022-03-11T09:45:00
6664,9.6875,2022-03-11T10:00:00
6665,5.3125,2022-03-11T10:15:00
6666,9.984375,2022-03-11T10:30:00
6667,5.234375,2022-03-11T10:45:00
6668,9.65625,2022-03-11T11:00:00
6669,4.828125,2022-03-11T11:15:00
6670,9.65625,2022-03-11T11:30:00
6671,5.09375,2022-03-11T11:45:00
6672,10.046875,2022-03-11T12:00:00
6673,5.234375,2022-03-11T12:15:00
6674,9.859375,2022-03-11T12:30:00
6675,5.34375,2022-03-11T12:45:00
6676,10.125,2022-03-11T13:00:00
6677,5.203125,2022-03-11T13:15:00
6678,10.109375,2022-03-11T13:30:00
6679,5.28125,2022-03-11T13:45:00
6680,10.3125,2022-03-11T14:00:00
6681,5.296875,2022-03-11T14:15:00
6682,10.609375,2022-03-11T14:30:00
6683,5.546875,2022-03-11T14:45:00
6684,10.84375,2022-03-11T15:00:00
6685,5.890625,2022-03-11T15:15:00
6686,11.03125,2022-03-11T15:30:00
6687,5.578125,2022-03-11T15:45:00
6688,11.265625,2022-03-11T16:00:00
6689,5.796875,2022-03-11T16:15:00
6690,11.296875,2022-03-11T16:30:00
6691,5.515625,2022-03-11T16:45:00
6692,11.21875,2022-03-11T17:00:00
6693,5.984375,2022-03-11T17:15:00
6694,13.015625,2022-03-11T17:30:00
6695,6.46875,2022-03-11T17:45:00
6696,12.6875,2022-03-11T18:00:00
6697,6.4375,2022-03-11T18:15:00
6698,12.59375,2022-03-11T18:30:00
6699,6.390625,2022-03-11T18:45:00
6700,8.09375,2022-03-11T19:00:00
6701,3.140625,2022-03-11T19:15:00
6702,5.609375,2022-03-11T19:30:00
6703,2.828125,2022-03-11T19:45:00
6704,5.296875,2022-03-11T20:00:00
6705,2.90625,2022-03-11T20:15:00
6706,5.4375,2022-03-11T20:30:00
6707,2.921875,2022-03-11T20:45:00
6708,5.734375,2022-03-11T21:00:00
6709,3.25,2022-03-11T21:15:00
6710,6.015625,2022-03-11T21:30:00
6711,3.21875,2022-03-11T21:45:00
6712,5.796875,2022-03-11T22:00:00
6713,3.28125,2022-03-11T22:15:00
6714,5.796875,2022-03-11T22:30:00
6715,3.03125,2022-03-11T22:45:00
6716,5.890625,2022-03-11T23:00:00
6717,3.0625,2022-03-11T23:15:00
6718,5.9375,2022-03-11T23:30:00
6719,3.1875,2022-03-11T23:45:00
6720,5.765625,2022-03-12T00:00:00
6721,3.125,2022-03-12T00:15:00
6722,5.96875,2022-03-12T00:30:00
6723,3.234375,2022-03-12T00:45:00
6724,5.75,2022-03-12T01:00:00
6725,3.265625,2022-03-12T01:15:00
6726,5.875,2022-03-12T01:30:00
6727,3.109375,2022-03-12T01:45:00
6728,5.9375,2022-03-12T02:00:00
6729,3.21875,2022-03-12T02:15:00
6730,5.953125,2022-03-12T02:30:00
6731,3.15625,2022-03-12T02:45:00
6732,5.828125,2022-03-12T03:00:00
6733,3.296875,2022-03-12T03:15:00
6734,6.0,2022-03-12T03:30:00
6735,3.09375,2022-03-12T03:45:00
6736,5.953125,2022-03-12T04:00:00
6737,3.234375,2022-03-12T04:15:00
6738,5.953125,2022-03-12T04:30:00
6739,3.1875,2022-03-12T04:45:00
6740,5.96875,2022-03-12T05:00:00
6741,3.25,2022-03-12T05:15:00
6742,6.109375,2022-03-12T05:30:00
6743,3.125,2022-03-12T05:45:00
6744,5.921875,2022-03-12T06:00:00
6745,3.140625,2022-03-12T06:15:00
6746,4.984375,2022-03-12T06:30:00
6747,2.234375,2022-03-12T06:45:00
6748,3.734375,2022-03-12T07:00:00
6749,2.0625,2022-03-12T07:15:00
6750,3.65625,2022-03-12T07:30:00
6751,2.109375,2022-03-12T07:45:00
6752,3.34375,2022-03-12T08:00:00
6753,2.140625,2022-03-12T08:15:00
6754,3.53125,2022-03-12T08:30:00
6755,1.921875,2022-03-12T08:45:00
6756,3.515625,2022-03-12T09:00:00
6757,1.90625,2022-03-12T09:15:00
6758,3.515625,2022-03-12T09:30:00
6759,2.09375,2022-03-12T09:45:00
6760,3.1875,2022-03-12T10:00:00
6761,2.03125,2022-03-12T10:15:00
6762,3.640625,2022-03-12T10:30:00
6763,1.828125,2022-03-12T10:45:00
6764,3.65625,2022-03-12T11:00:00
6765,1.890625,2022-03-12T11:15:00
6766,3.515625,2022-03-12T11:30:00
6767,1.890625,2022-03-12T11:45:00
6768,3.6875,2022-03-12T12:00:00
6769,1.96875,2022-03-12T12:15:00
6770,3.625,2022-03-12T12:30:00
6771,1.828125,2022-03-12T12:45:00
6772,3.484375,2022-03-12T13:00:00
6773,2.015625,2022-03-12T13:15:00
6774,3.453125,2022-03-12T13:30:00
6775,1.984375,2022-03-12T13:45:00
6776,3.5,2022-03-12T14:00:00
6777,1.671875,2022-03-12T14:15:00
6778,3.5625,2022-03-12T14:30:00
6779,1.859375,2022-03-12T14:45:00
6780,3.421875,2022-03-12T15:00:00
6781,1.96875,2022-03-12T15:15:00
6782,3.421875,2022-03-12T15:30:00
6783,2.046875,2022-03-12T15:45:00
6784,3.671875,2022-03-12T16:00:00
6785,1.96875,2022-03-12T16:15:00
6786,3.78125,2022-03-12T16:30:00
6787,1.890625,2022-03-12T16:45:00
6788,3.78125,2022-03-12T17:00:00
6789,2.453125,2022-03-12T17:15:00
6790,5.46875,2022-03-12T17:30:00
6791,3.015625,2022-03-12T17:45:00
6792,5.71875,2022-03-12T18:00:00
6793,3.03125,2022-03-12T18:15:00
6794,5.828125,2022-03-12T18:30:00
6795,2.90625,2022-03-12T18:45:00
6796,5.609375,2022-03-12T19:00:00
6797,3.171875,2022-03-12T19:15:00
6798,5.9375,2022-03-12T19:30:00
6799,2.859375,2022-03-12T19:45:00
6800,5.8125,2022-03-12T20:00:00
6801,2.859375,2022-03-12T20:15:00
6802,5.796875,2022-03-12T20:30:00
6803,3.078125,2022-03-12T20:45:00
6804,5.609375,2022-03-12T21:00:00
6805,3.265625,2022-03-12T21:15:00
6806,5.59375,2022-03-12T21:30:00
6807,3.015625,2022-03-12T21:45:00
6808,5.875,2022-03-12T22:00:00
6809,3.140625,2022-03-12T22:15:00
6810,5.375,2022-03-12T22:30:00
6811,3.125,2022-03-12T22:45:00
6812,6.078125,2022-03-12T23:00:00
6813,2.921875,2022-03-12T23:15:00
6814,5.828125,2022-03-12T23:30:00
6815,3.078125,2022-03-12T23:45:00
6816,5.609375,2022-03-13T00:00:00
6817,3.140625,2022-03-13T00:15:00
6818,5.765625,2022-03-13T00:30:00
6819,3.109375,2022-03-13T00:45:00
6820,5.765625,2022-03-13T01:00:00
6821,3.0625,2022-03-13T01:15:00
6822,5.8125,2022-03-13T01:30:00
6823,0.6156249999185093,2022-03-13T01:45:00
6824,0.6156250000058208,2022-03-13T02:00:00
6825,0.6156250001513399,2022-03-13T02:15:00
6826,0.6156250000058208,2022-03-13T02:30:00
6827,0.6156249999185093,2022-03-13T02:45:00
6828,5.6875,2022-03-13T03:00:00
6829,3.140625,2022-03-13T03:15:00
6830,6.046875,2022-03-13T03:30:00
6831,3.0,2022-03-13T03:45:00
6832,5.828125,2022-03-13T04:00:00
6833,3.0625,2022-03-13T04:15:00
6834,5.890625,2022-03-13T04:30:00
6835,3.125,2022-03-13T04:45:00
6836,5.625,2022-03-13T05:00:00
6837,3.28125,2022-03-13T05:15:00
6838,5.46875,2022-03-13T05:30:00
6839,3.140625,2022-03-13T05:45:00
6840,5.921875,2022-03-13T06:00:00
6841,2.890625,2022-03-13T06:15:00
6842,5.75,2022-03-13T06:30:00
6843,3.0625,2022-03-13T06:45:00
6844,5.953125,2022-03-13T07:00:00
6845,3.171875,2022-03-13T07:15:00
6846,4.703125,2022-03-13T07:30:00
6847,2.171875,2022-03-13T07:45:00
6848,3.71875,2022-03-13T08:00:00
6849,2.015625,2022-03-13T08:15:00
6850,3.5,2022-03-13T08:30:00
6851,1.796875,2022-03-13T08:45:00
6852,3.53125,2022-03-13T09:00:00
6853,1.984375,2022-03-13T09:15:00
6854,3.296875,2022-03-13T09:30:00
6855,1.90625,2022-03-13T09:45:00
6856,3.46875,2022-03-13T10:00:00
6857,1.84375,2022-03-13T10:15:00
6858,3.46875,2022-03-13T10:30:00
6859,1.78125,2022-03-13T10:45:00
6860,3.40625,2022-03-13T11:00:00
6861,1.984375,2022-03-13T11:15:00
6862,3.328125,2022-03-13T11:30:00
6863,1.96875,2022-03-13T11:45:00
6864,3.40625,2022-03-13T12:00:00
6865,1.828125,2022-03-13T12:15:00
6866,3.4375,2022-03-13T12:30:00
6867,1.796875,2022-03-13T12:45:00
6868,3.484375,2022-03-13T13:00:00
6869,1.703125,2022-03-13T13:15:00
6870,3.46875,2022-03-13T13:30:00
6871,1.640625,2022-03-13T13:45:00
6872,3.34375,2022-03-13T14:00:00
6873,1.71875,2022-03-13T14:15:00
6874,3.390625,2022-03-13T14:30:00
6875,1.84375,2022-03-13T14:45:00
6876,3.421875,2022-03-13T15:00:00
6877,1.875,2022-03-13T15:15:00
6878,3.75,2022-03-13T15:30:00
6879,1.75,2022-03-13T15:45:00
6880,3.359375,2022-03-13T16:00:00
6881,1.890625,2022-03-13T16:15:00
6882,3.375,2022-03-13T16:30:00
6883,1.84375,2022-03-13T16:45:00
6884,3.3125,2022-03-13T17:00:00
6885,2.015625,2022-03-13T17:15:00
6886,3.578125,2022-03-13T17:30:00
6887,2.0,2022-03-13T17:45:00
6888,3.3125,2022-03-13T18:00:00
6889,2.203125,2022-03-13T18:15:00
6890,5.453125,2022-03-13T18:30:00
6891,2.78125,2022-03-13T18:45:00
6892,5.703125,2022-03-13T19:00:00
6893,2.9375,2022-03-13T19:15:00
6894,5.578125,2022-03-13T19:30:00
6895,2.9375,2022-03-13T19:45:00
6896,5.453125,2022-03-13T20:00:00
6897,2.609375,2022-03-13T20:15:00
6898,5.328125,2022-03-13T20:30:00
6899,2.6875,2022-03-13T20:45:00
6900,5.15625,2022-03-13T21:00:00
6901,2.90625,2022-03-13T21:15:00
6902,5.015625,2022-03-13T21:30:00
6903,2.90625,2022-03-13T21:45:00
6904,5.34375,2022-03-13T22:00:00
6905,2.78125,2022-03-13T22:15:00
6906,5.09375,2022-03-13T22:30:00
6907,2.984375,2022-03-13T22:45:00
6908,5.5,2022-03-13T23:00:00
6909,3.046875,2022-03-13T23:15:00
6910,5.171875,2022-03-13T23:30:00
6911,2.859375,2022-03-13T23:45:00
6912,5.828125,2022-03-14T00:00:00
6913,3.171875,2022-03-14T00:15:00
6914,6.015625,2022-03-14T00:30:00
6915,5.890625,2022-03-14T00:45:00
6916,3.203125,2022-03-14T01:00:00
6917,2.890625,2022-03-14T01:15:00
6918,5.8125,2022-03-14T01:30:00
6919,3.265625,2022-03-14T01:45:00
6920,5.765625,2022-03-14T02:00:00
6921,3.078125,2022-03-14T02:15:00
6922,5.828125,2022-03-14T02:30:00
6923,2.953125,2022-03-14T02:45:00
6924,6.15625,2022-03-14T03:00:00
6925,2.953125,2022-03-14T03:15:00
6926,6.203125,2022-03-14T03:30:00
6927,3.203125,2022-03-14T03:45:00
6928,5.84375,2022-03-14T04:00:00
6929,3.0625,2022-03-14T04:15:00
6930,5.765625,2022-03-14T04:30:00
6931,2.90625,2022-03-14T04:45:00
6932,5.875,2022-03-14T05:00:00
6933,3.265625,2022-03-14T05:15:00
6934,5.828125,2022-03-14T05:30:00
6935,3.21875,2022-03-14T05:45:00
6936,10.4375,2022-03-14T06:00:00
6937,6.1875,2022-03-14T06:15:00
6938,12.65625,2022-03-14T06:30:00
6939,6.515625,2022-03-14T06:45:00
6940,12.6875,2022-03-14T07:00:00
6941,6.40625,2022-03-14T07:15:00
6942,11.734375,2022-03-14T07:30:00
6943,5.734375,2022-03-14T07:45:00
6944,11.03125,2022-03-14T08:00:00
6945,5.234375,2022-03-14T08:15:00
6946,10.6875,2022-03-14T08:30:00
6947,5.28125,2022-03-14T08:45:00
6948,10.5625,2022-03-14T09:00:00
6949,4.953125,2022-03-14T09:15:00
6950,11.71875,2022-03-14T09:30:00
6951,5.9375,2022-03-14T09:45:00
6952,10.46875,2022-03-14T10:00:00
6953,5.703125,2022-03-14T10:15:00
6954,9.953125,2022-03-14T10:30:00
6955,5.6875,2022-03-14T10:45:00
6956,10.203125,2022-03-14T11:00:00
6957,5.484375,2022-03-14T11:15:00
6958,9.890625,2022-03-14T11:30:00
6959,5.5,2022-03-14T11:45:00
6960,10.609375,2022-03-14T12:00:00
6961,5.609375,2022-03-14T12:15:00
6962,10.171875,2022-03-14T12:30:00
6963,5.109375,2022-03-14T12:45:00
6964,9.8125,2022-03-14T13:00:00
6965,4.96875,2022-03-14T13:15:00
6966,9.890625,2022-03-14T13:30:00
6967,5.25,2022-03-14T13:45:00
6968,10.015625,2022-03-14T14:00:00
6969,5.171875,2022-03-14T14:15:00
6970,10.578125,2022-03-14T14:30:00
6971,5.21875,2022-03-14T14:45:00
6972,10.8125,2022-03-14T15:00:00
6973,5.296875,2022-03-14T15:15:00
6974,10.5,2022-03-14T15:30:00
6975,5.34375,2022-03-14T15:45:00
6976,11.09375,2022-03-14T16:00:00
6977,5.765625,2022-03-14T16:15:00
6978,11.296875,2022-03-14T16:30:00
6979,5.625,2022-03-14T16:45:00
6980,11.09375,2022-03-14T17:00:00
6981,5.46875,2022-03-14T17:15:00
6982,11.34375,2022-03-14T17:30:00
6983,5.953125,2022-03-14T17:45:00
6984,11.1875,2022-03-14T18:00:00
6985,6.296875,2022-03-14T18:15:00
6986,12.421875,2022-03-14T18:30:00
6987,6.46875,2022-03-14T18:45:00
6988,7.875,2022-03-14T19:00:00
6989,3.328125,2022-03-14T19:15:00
6990,5.484375,2022-03-14T19:30:00
6991,2.96875,2022-03-14T19:45:00
6992,5.5625,2022-03-14T20:00:00
6993,2.609375,2022-03-14T20:15:00
6994,5.421875,2022-03-14T20:30:00
6995,2.78125,2022-03-14T20:45:00
6996,5.4375,2022-03-14T21:00:00
6997,2.90625,2022-03-14T21:15:00
6998,5.640625,2022-03-14T21:30:00
6999,3.140625,2022-03-14T21:45:00
7000,5.828125,2022-03-14T22:00:00
7001,2.96875,2022-03-14T22:15:00
7002,5.640625,2022-03-14T22:30:00
7003,2.96875,2022-03-14T22:45:00
7004,5.75,2022-03-14T23:00:00
7005,3.15625,2022-03-14T23:15:00
7006,5.640625,2022-03-14T23:30:00
7007,2.96875,2022-03-14T23:45:00
7008,5.671875,2022-03-15T00:00:00
7009,3.015625,2022-03-15T00:15:00
7010,5.828125,2022-03-15T00:30:00
7011,2.984375,2022-03-15T00:45:00
7012,5.890625,2022-03-15T01:00:00
7013,3.296875,2022-03-15T01:15:00
7014,5.40625,2022-03-15T01:30:00
7015,3.234375,2022-03-15T01:45:00
7016,5.890625,2022-03-15T02:00:00
7017,2.90625,2022-03-15T02:15:00
7018,6.109375,2022-03-15T02:30:00
7019,3.03125,2022-03-15T02:45:00
7020,6.34375,2022-03-15T03:00:00
7021,3.421875,2022-03-15T03:15:00
7022,6.4375,2022-03-15T03:30:00
7023,3.625,2022-03-15T03:45:00
7024,6.375,2022-03-15T04:00:00
7025,3.28125,2022-03-15T04:15:00
7026,6.625,2022-03-15T04:30:00
7027,3.234375,2022-03-15T04:45:00
7028,6.28125,2022-03-15T05:00:00
7029,3.546875,2022-03-15T05:15:00
7030,6.171875,2022-03-15T05:30:00
7031,3.578125,2022-03-15T05:45:00
7032,10.953125,2022-03-15T06:00:00
7033,6.578125,2022-03-15T06:15:00
7034,12.6875,2022-03-15T06:30:00
7035,6.5,2022-03-15T06:45:00
7036,13.375,2022-03-15T07:00:00
7037,6.578125,2022-03-15T07:15:00
7038,12.265625,2022-03-15T07:30:00
7039,5.84375,2022-03-15T07:45:00
7040,11.796875,2022-03-15T08:00:00
7041,6.03125,2022-03-15T08:15:00
7042,12.0,2022-03-15T08:30:00
7043,6.046875,2022-03-15T08:45:00
7044,12.0,2022-03-15T09:00:00
7045,6.328125,2022-03-15T09:15:00
7046,11.515625,2022-03-15T09:30:00
7047,6.359375,2022-03-15T09:45:00
7048,11.953125,2022-03-15T10:00:00
7049,5.984375,2022-03-15T10:15:00
7050,11.140625,2022-03-15T10:30:00
